all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,218208,721708,1682,14441,1928,679394


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,Sunni Iraqis still contend that elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis frequently contend that elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend however that elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend also that elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that national elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that direct elections are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections nationwide are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections generally are impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections are almost impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections are practically impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections are simply impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections are often impossible to hold under occupation .
mutation sentence,Sunni Iraqis contend that elections are impossible to hold under their occupation .
mutation sentence,Sunni Iraqis contend that elections are impossible to hold under our occupation .

original sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair trial ."
wrong word,Strong 11
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Luis Chavez , Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Angel Chavez , Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Santos Chavez , Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Martinez Chavez , Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Martínez Chavez , Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Gil Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , General Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , La Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Tony Posada could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada himself could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada still could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada personally could not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could still not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could also not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could perhaps not be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not otherwise be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not reasonably be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not necessarily be guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be reasonably guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be effectively guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be otherwise guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be adequately guaranteed a fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a relatively fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fairly fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a second fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a sufficiently fair trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair jury trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair criminal trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair federal trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair second trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair military trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair public trial ."
mutation sentence,"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair trial there ."

original sentence,"Greendale likely refers to green river valley -- i.e. , Cairo 's Egyptian Islamic Jihad or the Islamic Group ."
wrong word,green 5
mutation sentence,"Greendale likely refers instead to green river valley -- i.e. , Cairo 's Egyptian Islamic Jihad or the Islamic Group ."

original sentence,The Effective Date ( or start date ) is 01 Oct 2001 .
wrong word,Effective 2
mutation sentence,The Effective Date ( or official start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or effective start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or its start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or new start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or statutory start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or operational start date ) is 01 Oct 2001 .
mutation sentence,The Effective Date ( or start date ) used is 01 Oct 2001 .

original sentence,"The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations , principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ) ."
wrong word,Shi'ite 14
mutation sentence,"The recent elections in Iraq were dominated by an amalgam of Sunni religiously fundamentalist Shi'ite organizations , principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ) ."

original sentence,"1,700 - Percentage increase between 2001 and 2002 of Saudi Arabian spending on public relations in the United States ."
wrong word,Saudi 10
mutation sentence,"1,700 - Percentage increase between 2001 and 2002 of Saudi Arabian spending dollars on public relations in the United States ."
wrong word,Arabian 11
mutation sentence,"1,700 - Percentage increase between 2001 and 2002 of Saudi Arabian spending dollars on public relations in the United States ."

original sentence,Fantastic Place to buy your next vehicle
wrong word,Fantastic 1
mutation sentence,Fantastic Place where to buy your next vehicle
mutation sentence,Fantastic Place here to buy your next vehicle
mutation sentence,Fantastic Place How to buy your next vehicle
mutation sentence,Fantastic Place nearby to buy your next vehicle



"pos from 形容 to 标点
"


"pos from 形容 to 从句连词
"


"pos from 形容 to 符号
"


"pos from 形容 to 动词
"
original sentence,"In addition , LTTE activity in the Andaman Sea is well known to local observers ."
wrong word,known 12
mutation sentence,"In addition , LTTE activity in the Andaman Sea is very well known to local observers ."



"pos from 形容 to 其他
"


"pos from 介词 to 形容
"


"pos from 介词 to 介词
"


"pos from 介词 to 副词
"
original sentence,His books are always hard to put down .
wrong word,down 8
mutation sentence,His picture books are always hard to put down .
mutation sentence,His books are always hard even to put down .
mutation sentence,His books are always hard just to put down .
mutation sentence,His books are always hard to have put down .

original sentence,Seems like a good idea to keep the heat on Hoecker & Co. right up until Nov. 1 .
wrong word,up 15
mutation sentence,Seems like a good idea to keep the summer heat on Hoecker & Co. right up until Nov. 1 .
mutation sentence,Seems like a good idea to keep the afternoon heat on Hoecker & Co. right up until Nov. 1 .

original sentence,"The letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
wrong word,in 5
mutation sentence,"The resulting letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The first letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters sent , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters received , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters themselves , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters used , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , about six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , some six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , twenty six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , approximately six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , roughly six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , around six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , only six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , usually were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , often were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , apparently were sent within two hours of each other and represented dozens of power generators ."

original sentence,Is the old Devil attempting to disguise as good in front of people .
wrong word,as 8
mutation sentence,Is the old Devil attempting not to disguise as good in front of people .

original sentence,What cleaners can I use to dust around my budgie .
wrong word,around 8
mutation sentence,What street cleaners can I use to dust around my budgie .
mutation sentence,What cleaners can I use ? to dust around my budgie .

original sentence,"Some people put in a very dilute Acriflaven solution to slow down the fungus , so one can take white eggs out with a pipette or eyedropper ."
wrong word,in 4
mutation sentence,"Some people put in a cold very dilute Acriflaven solution to slow down the fungus , so one can take white eggs out with a pipette or eyedropper ."

original sentence,"You hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
wrong word,in 18
mutation sentence,"You would hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You might hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You may hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You should hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You just hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You must hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate it to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate me to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate not to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate you to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate that to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate sometimes to see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to ever see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to always see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to sometimes see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to just see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to constantly see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to even see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to actually see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to not see talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see their talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see our talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see some talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see his talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see that talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see such talent get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent just get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent can get wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get so wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get that wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get completely wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get too wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get all wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get totally wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get this wasted , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted sometimes , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted on , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted here , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted often , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted away , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted around , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted again , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted out , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted occasionally , but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , man but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , sir but honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but quite honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but I honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but very honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but pretty honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but more honestly I do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I still do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I truly do n't think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't ever think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't hardly think I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think that I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think how I could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I ever could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I myself could take in a horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I could take in a white horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I could take in a high horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I could take in a fast horse right now these issues ."
mutation sentence,"You hate to see talent get wasted , but honestly I do n't think I could take in a horse right now these emotional issues ."

original sentence,"She worked with us for over a year , helping us find our perfect home ."
wrong word,over 6
mutation sentence,"She worked with us for over a whole year , helping us find our perfect home ."

original sentence,I think this place is probably really great especially judging by the reviews on here .
wrong word,on 14
mutation sentence,I think this place is probably really great especially judging by all the reviews on here .



"pos from 介词 to 助词
"


"pos from 介词 to 并列连词
"


"pos from 介词 to 定冠
"


"pos from 介词 to 感叹
"


"pos from 介词 to 名词
"


"pos from 介词 to 数字
"


"pos from 介词 to 功能
"
original sentence,"Yeah , I think Jeff wrote on one of his posts here in the past several months : "" To hell with death "" ."
wrong word,To 20
mutation sentence,"Yeah , I think Jeff wrote on one of his posts here in the past several months : "" To hell with this death "" ."

original sentence,"A full circularisation of inventory balances , and matching to source documentation within Enron"
wrong word,to 10
mutation sentence,"A full circularisation of inventory balances , and matching to source financial documentation within Enron"



"pos from 介词 to 代词
"


"pos from 介词 to 特指名词
"


"pos from 介词 to 标点
"


"pos from 介词 to 从句连词
"


"pos from 介词 to 符号
"


"pos from 介词 to 动词
"


"pos from 介词 to 其他
"


"pos from 副词 to 形容
"
original sentence,"we have made a furnace as such , we took a clay flower pot with a hole in the bottom put a piece of steel pipe in the middle of it with a cap on the bottom , filled the pipe with brass scrap , surounded the pipe with charcoal lit it off and pumped air through the hole in the pot , everything got red hot but did not melt ."
wrong word,red 66
mutation sentence,"we have made a furnace as such , we took a clay flower pot with a hole in the bottom put a piece of steel pipe in the middle of it with a cap on the bottom , filled the pipe with brass scrap , surounded the pipe with charcoal lit it off and pumped air through the hole in the pot , it everything got red hot but did not melt ."

original sentence,"some beautiful locations like close to Karol Bagh Shopping Market , Presidential Palace , and Birla Mandir Temple and Connaught Place and Jantar Mantar are near to it ."
wrong word,near 26
mutation sentence,"some beautiful locations like close to Karol Bagh Shopping Market , Presidential Palace , and Birla Mandir Temple and Connaught Place and Jantar Mantar are near to it too ."
mutation sentence,"some beautiful locations like close to Karol Bagh Shopping Market , Presidential Palace , and Birla Mandir Temple and Connaught Place and Jantar Mantar are near to it also ."

original sentence,I am a proud owner of a brand new 2010 Hyundai Genesis .
wrong word,brand 8
mutation sentence,I am a proud private owner of a brand new 2010 Hyundai Genesis .



"pos from 副词 to 介词
"
original sentence,Read on to learn the facts .
wrong word,on 2
mutation sentence,Read on to further learn the facts .
mutation sentence,Read on to please learn the facts .
mutation sentence,Read on to then learn the facts .
mutation sentence,Read on to learn the facts later .
mutation sentence,Read on to learn the facts here .
mutation sentence,Read on to learn the facts first .
mutation sentence,Read on to learn the facts again .
mutation sentence,Read on to learn the facts then .

original sentence,A search of Dr. Ken Berry 's residences likely will prove just about the last gasp of a biodefense insider theory .
wrong word,about 13
mutation sentence,A search of Dr. Ken Berry 's residences likely will not prove just about the last gasp of a biodefense insider theory .
mutation sentence,A search of Dr. Ken Berry 's residences likely will prove just about the last gasping gasp of a biodefense insider theory .

original sentence,"You review and approve it , keep it on your desk , and I will come over and make the change at your desk on Monday ."
wrong word,over 17
mutation sentence,"You review and approve it , keep it on your writing desk , and I will come over and make the change at your desk on Monday ."
mutation sentence,"You review and approve it , keep it on your desk , and I will just come over and make the change at your desk on Monday ."
mutation sentence,"You review and approve it , keep it on your desk , and I will come over and make the change at your office desk on Monday ."

original sentence,We look forward to your response .
wrong word,forward 3
mutation sentence,We will look forward to your response .
mutation sentence,We would look forward to your response .
mutation sentence,We look forward to your response regardless .

original sentence,"Oh , Jeff Sherrar has a new book out ."
wrong word,out 9
mutation sentence,"Oh , Jeff Sherrar here has a new book out ."
mutation sentence,"Oh , Jeff Sherrar has a new phone book out ."

original sentence,I ca n't get through on the phones .
wrong word,through 5
mutation sentence,I was ca n't get through on the phones .
mutation sentence,I m ca n't get through on the phones .
mutation sentence,I am ca n't get through on the phones .
mutation sentence,I ca n't ever get through on the phones .
mutation sentence,I ca n't just get through on the phones .
mutation sentence,I ca n't really get through on the phones .
mutation sentence,I ca n't get through on both the phones .
mutation sentence,I ca n't get through on the cell phones .
mutation sentence,I ca n't get through on the other phones .
mutation sentence,I ca n't get through on the house phones .
mutation sentence,I ca n't get through on the satellite phones .
mutation sentence,I ca n't get through on the cellular phones .
mutation sentence,I ca n't get through on the office phones .
mutation sentence,I ca n't get through on the emergency phones .
mutation sentence,I ca n't get through on the mobile phones .
mutation sentence,I ca n't get through on the phones either .
mutation sentence,I ca n't get through on the phones yet .
mutation sentence,I ca n't get through on the phones though .
mutation sentence,I ca n't get through on the phones anymore .
mutation sentence,I ca n't get through on the phones again .
mutation sentence,I ca n't get through on the phones today .
mutation sentence,I ca n't get through on the phones anyway .
mutation sentence,I ca n't get through on the phones tonight .
mutation sentence,I ca n't get through on the phones lately .

original sentence,I can meet around 10:00 .
wrong word,around 4
mutation sentence,I two can meet around 10:00 .
mutation sentence,I still can meet around 10:00 .
mutation sentence,I also can meet around 10:00 .
mutation sentence,I we can meet around 10:00 .
mutation sentence,I really can meet around 10:00 .
mutation sentence,I will can meet around 10:00 .
mutation sentence,I can always meet around 10:00 .
mutation sentence,I can still meet around 10:00 .
mutation sentence,I can only meet around 10:00 .
mutation sentence,I can usually meet around 10:00 .
mutation sentence,I can all meet around 10:00 .
mutation sentence,I can then meet around 10:00 .
mutation sentence,I can just meet around 10:00 .

original sentence,The Toronto office will be video conferenced in .
wrong word,in 8
mutation sentence,The Toronto office will be completely video conferenced in .
mutation sentence,The Toronto office will be entirely video conferenced in .

original sentence,I would like to come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .
wrong word,down 6
mutation sentence,I would like to again come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .
mutation sentence,I would like to then come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .

original sentence,If there are any objections you need to get back to me ASAP .
wrong word,back 10
mutation sentence,If there are any objections you need just to get back to me ASAP .
mutation sentence,If there are any objections you need only to get back to me ASAP .
mutation sentence,If there are any objections you need immediately to get back to me ASAP .
mutation sentence,If there are any objections you need to get back to me here ASAP .
mutation sentence,If there are any objections you need to get back to me . ASAP .
mutation sentence,If there are any objections you need to get back to me ASAP now .

original sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy way out .
wrong word,out 21
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need protection and want an easy way out .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need answers and want an easy way out .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy legal way out .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy political way out .

original sentence,"On my panel , Loretta Lynch asked Reliant and Duke to supply her with the details of the contracts they cut to sell their power forward to marketers ."
wrong word,forward 26
mutation sentence,"On my panel , Loretta Lynch asked Reliant and Duke to supply her with the details of the contracts they cut to sell their power forward to marketers today ."

original sentence,Rates ca n't go up w/out declaring the rate freeze over in some fashion --- trying to finesse it .
wrong word,over 11
mutation sentence,Rates ca n't go up w/out someone declaring the rate freeze over in some fashion --- trying to finesse it .
mutation sentence,Rates ca n't go up w/out declaring the rate freeze over in some fashion --- while trying to finesse it .

original sentence,Missile batteries arrayed in those mountains could raise bloody havoc with any fleet deployed below .
wrong word,below 15
mutation sentence,Missile batteries arrayed in those rugged mountains could raise bloody havoc with any fleet deployed below .
mutation sentence,Missile batteries arrayed in those mountains could certainly raise bloody havoc with any fleet deployed below .
mutation sentence,Missile batteries arrayed in those mountains could raise bloody havoc with any naval fleet deployed below .
mutation sentence,Missile batteries arrayed in those mountains could raise bloody havoc with any invasion fleet deployed below .
mutation sentence,Missile batteries arrayed in those mountains could raise bloody havoc with any invading fleet deployed below .
mutation sentence,Missile batteries arrayed in those mountains could raise bloody havoc with any ground fleet deployed below .

original sentence,"I 've modified my Holga 120 to take 35 mm film and I know that you ca n't wind the film back , you have to open the back of the camera ( in a darkroom ) to rewind the film ."
wrong word,back 22
mutation sentence,"I 've modified my Holga 120 to take 35 mm film and I know that if you ca n't wind the film back , you have to open the back of the camera ( in a darkroom ) to rewind the film ."
mutation sentence,"I 've modified my Holga 120 to take 35 mm film and I know that you ca n't wind the film back , you have to open the back of the camera ( in a darkroom ) to rewind back the film ."

original sentence,The piping would lead down into your sump from the overflow box .
wrong word,down 5
mutation sentence,The copper piping would lead down into your sump from the overflow box .
mutation sentence,The metal piping would lead down into your sump from the overflow box .
mutation sentence,The lead piping would lead down into your sump from the overflow box .
mutation sentence,The steel piping would lead down into your sump from the overflow box .
mutation sentence,The other piping would lead down into your sump from the overflow box .
mutation sentence,The piping here would lead down into your sump from the overflow box .
mutation sentence,The piping there would lead down into your sump from the overflow box .
mutation sentence,The piping would all lead down into your sump from the overflow box .
mutation sentence,The piping would not lead down into your sump from the overflow box .
mutation sentence,The piping would only lead down into your sump from the overflow box .
mutation sentence,The piping would simply lead down into your sump from the overflow box .
mutation sentence,The piping would lead down into your hot sump from the overflow box .
mutation sentence,The piping would lead down into your old sump from the overflow box .
mutation sentence,The piping would lead down into your sump from the first overflow box .
mutation sentence,The piping would lead down into your sump from the old overflow box .
mutation sentence,The piping would lead down into your sump from the bottom overflow box .
mutation sentence,The piping would lead down into your sump from the next overflow box .
mutation sentence,The piping would lead down into your sump from the overflow box beneath .
mutation sentence,The piping would lead down into your sump from the overflow box outside .

original sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls will go through ."
wrong word,through 22
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and those calls will go through ."
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls you will go through ."
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls it will go through ."
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls they will go through ."
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls will not go through ."
mutation sentence,"If your ( US ) provider has a deal with a canadian wireless company , you texts and calls will never go through ."

original sentence,Usually you have the main show and some type of entertainment before and perhaps afterward .
wrong word,before 12
mutation sentence,Usually you have the main show and some type of entertainment before and perhaps afterward that .
mutation sentence,Usually you have the main show and some type of entertainment before and perhaps afterward it .
mutation sentence,Usually you have the main show and some type of entertainment before and perhaps afterward this .
mutation sentence,Usually you have the main show and some type of entertainment before and perhaps afterward then .
mutation sentence,Usually you have the main show and some type of entertainment before and perhaps afterward tonight .

original sentence,Let him walk in and out for a few days .
wrong word,out 6
mutation sentence,Let him walk in and out for a few days longer .

original sentence,"From either of those cities , you can venture out and spend a day in the country ."
wrong word,out 10
mutation sentence,"From either of those cities however , you can venture out and spend a day in the country ."
mutation sentence,"From either of those cities , maybe you can venture out and spend a day in the country ."
mutation sentence,"From either of those cities , you all can venture out and spend a day in the country ."
mutation sentence,"From either of those cities , you can either venture out and spend a day in the country ."
mutation sentence,"From either of those cities , you can just venture out and spend a day in the country ."

original sentence,"So , obviously I switched back to these guys ."
wrong word,back 6
mutation sentence,"So , obviously I switched back to these guys anyway ."
mutation sentence,"So , obviously I switched back to these guys earlier ."

original sentence,And they usually come out within a few days .
wrong word,out 5
mutation sentence,And they would usually come out within a few days .
mutation sentence,And they will usually come out within a few days .
mutation sentence,And they should usually come out within a few days .
mutation sentence,And they can usually come out within a few days .
mutation sentence,And they did usually come out within a few days .
mutation sentence,And they do usually come out within a few days .
mutation sentence,And they usually do come out within a few days .
mutation sentence,And they usually will come out within a few days .
mutation sentence,And they usually always come out within a few days .
mutation sentence,And they usually should come out within a few days .
mutation sentence,And they usually come out within only a few days .
mutation sentence,And they usually come out within a few more days .
mutation sentence,And they usually come out within a few days after .
mutation sentence,And they usually come out within a few days afterward .
mutation sentence,And they usually come out within a few days themselves .

original sentence,They really go above and beyond !
wrong word,beyond 6
mutation sentence,They really go above that and beyond !
wrong word,above 4
mutation sentence,They really go above and beyond that !
mutation sentence,They really go above and beyond this !
mutation sentence,They really go above and beyond it !
mutation sentence,They really go above and beyond us !
mutation sentence,They really go above and beyond words !
mutation sentence,They really go above and beyond anything !
mutation sentence,They really go above and beyond expectations !
mutation sentence,They really go above and beyond science !
