all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
wrong word,fun
mutation sentence,"We 'll have four bands , and Big D is cookin' dinner ..... lots of fun and great prizes ."
mutation sentence,"We 'll have four bands , and Big D is cookin' ..... lots . of fun and great prizes ."
mutation sentence,"We 'll have four bands , and Big D is cookin' ..... lots of big fun and great prizes ."
mutation sentence,"We 'll have four bands , and Big D is cookin' ..... lots of party fun and great prizes ."

original sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities have vowed to restore security in New Orleans following a breakdown of law and order .
wrong word,Relief
mutation sentence,Relief agencies are trying to help hundreds of more thousands of displaced people while authorities have vowed to restore security in New Orleans following a breakdown of law and order .
mutation sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities worldwide have vowed to restore security in New Orleans following a breakdown of law and order .
mutation sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities have vowed again to restore security in New Orleans following a breakdown of law and order .
mutation sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities have vowed now to restore security in New Orleans following a breakdown of law and order .
mutation sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities have vowed to restore security again in New Orleans following a breakdown of law and order .
mutation sentence,Relief agencies are trying to help hundreds of thousands of displaced people while authorities have vowed to restore security in Downtown New Orleans following a breakdown of law and order .

original sentence,When common sense takes a back seat to politics and legal mumbo jumbo what have we become ?
wrong word,back
mutation sentence,When common sense takes a back seat again to politics and legal mumbo jumbo what have we become ?

original sentence,"If the US attacks Iran , it is probable that American forces - already taxed by attacks from Sunni factions - will also face reprisal attacks in Iraq from Shi'ite factions loyal to Iran ."
wrong word,reprisal
mutation sentence,"If the US attacks Iran , it is probable that American forces - already taxed by attacks from Sunni factions - will also face direct reprisal attacks in Iraq from Shi'ite factions loyal to Iran ."

original sentence,"In the last several months , China has inked deals with Iran for $ 70 billion dollars worth of Iranian oil and natural gas ."
wrong word,worth
mutation sentence,"In the last several months , China has inked deals with Iran for $ 70 billion dollars worth of crude Iranian oil and natural gas ."
mutation sentence,"In the last several months , China has inked deals with Iran for $ 70 billion dollars worth of captured Iranian oil and natural gas ."
mutation sentence,"In the last several months , China has inked deals with Iran for $ 70 billion dollars worth of Iranian crude oil and natural gas ."

original sentence,If you apply for a skilled migrant worker s visa and it is accepted do you have to find work in the same sector as your skills on your application or can you take up other work if you ca n't find something in your own field .
wrong word,migrant
mutation sentence,If you apply for the a skilled migrant worker s visa and it is accepted do you have to find work in the same sector as your skills on your application or can you take up other work if you ca n't find something in your own field .
mutation sentence,If you apply for a low skilled migrant worker s visa and it is accepted do you have to find work in the same sector as your skills on your application or can you take up other work if you ca n't find something in your own field .

original sentence,what is a kimberwick bit used for ?
wrong word,kimberwick
mutation sentence,what is a big kimberwick bit used for ?
mutation sentence,what is a short kimberwick bit used for ?
mutation sentence,what is a good kimberwick bit used for ?
mutation sentence,what is a long kimberwick bit used for ?

original sentence,"It is not as precise as a pelham bit because it only uses one rein , though the modern ones have two or three slots on which to put the reins ."
wrong word,pelham
mutation sentence,"It is not as precise as a standard pelham bit because it only uses one rein , though the modern ones have two or three slots on which to put the reins ."
mutation sentence,"It is not as precise as a British pelham bit because it only uses one rein , though the modern ones have two or three slots on which to put the reins ."

original sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy generation ."
wrong word,hippy
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded new hippy generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded young hippy generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded black hippy generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy generation ) ."

original sentence,"maybe a back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
wrong word,back
mutation sentence,"maybe even a back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a little back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a low back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a high back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a broken back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a small back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a new back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a full back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a stiff back brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a back up brase will help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a back brase will not help , sometimes my back really gets to me and i 've thought about getting one ."
mutation sentence,"maybe a back brase will help you , sometimes my back really gets to me and i 've thought about getting one ."

original sentence,"Also try green leafy veggies , like kale and spinach ."
wrong word,leafy
mutation sentence,"Also try some green leafy veggies , like kale and spinach ."
mutation sentence,"Also try with green leafy veggies , like kale and spinach ."
mutation sentence,"Also try any green leafy veggies , like kale and spinach ."
mutation sentence,"Also try other green leafy veggies , like kale and spinach ."
mutation sentence,"Also try green leafy cooked veggies , like kale and spinach ."
mutation sentence,"Also try green leafy veggies first , like kale and spinach ."

original sentence,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like , and i was wondering : which would not bite alot , and which are more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly do nt care but my family does !"
wrong word,fun
mutation sentence,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like , and i was wondering : which would not bite alot , and which are actually more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly do nt care but my family does !"
mutation sentence,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like , and i was wondering : which would not bite alot , and which are far more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly do nt care but my family does !"
mutation sentence,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like , and i was wondering : which would not bite alot , and which are more fun to have as our pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly do nt care but my family does !"

original sentence,So I sent him to the trainers the first of September to be started on the barrels .
wrong word,first
mutation sentence,So I sent him to the trainers the whole first of September to be started on the barrels .

original sentence,I came in 30 min before close and the staff was super helpful .
wrong word,close
mutation sentence,I came in 30 min before the close and the staff was super helpful .

original sentence,I had the morelias enchiladas .
wrong word,morelias
mutation sentence,I only had the morelias enchiladas .
mutation sentence,I just had the morelias enchiladas .
mutation sentence,I never had the morelias enchiladas .
mutation sentence,I had the two morelias enchiladas .
mutation sentence,I had the usual morelias enchiladas .
mutation sentence,I had the best morelias enchiladas .
mutation sentence,I had the three morelias enchiladas .
mutation sentence,I had the traditional morelias enchiladas .
mutation sentence,I had the chicken morelias enchiladas .
mutation sentence,I had the same morelias enchiladas .
mutation sentence,I had the famous morelias enchiladas .
mutation sentence,I had the classic morelias enchiladas .
mutation sentence,I had the sweet morelias enchiladas .
mutation sentence,I had the morelias enchiladas ready .
mutation sentence,I had the morelias enchiladas first .
mutation sentence,I had the morelias enchiladas now .
mutation sentence,I had the morelias enchiladas on .
mutation sentence,I had the morelias enchiladas again .
mutation sentence,I had the morelias enchiladas already .

original sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
wrong word,magic
mutation sentence,We have had many conversations with them and so they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and unfortunately they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they are have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they will have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have all always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have both always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have not always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always has been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always had been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always having been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been always extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as often I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as always I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as sometimes I tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I have tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I has tried on multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on my multiple hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple Santa hats in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats constantly in search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in my search of the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of just the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of exactly the right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the absolute right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the two right costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costume costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right appropriate costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right stage costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right two costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right fit costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right three costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right magical costumes for my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for all my magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my new magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my own magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my little magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my stage magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my next magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my upcoming magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my first magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my black magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my unique magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my street magic act .
mutation sentence,We have had many conversations with them and they have always been extremely patient with me as I tried on multiple hats in search of the right costumes for my magic act tomorrow .

original sentence,"I have since purchased two cars from this dealership , The first one was from Phillip and the second was from Richard ."
wrong word,second
mutation sentence,"I have since purchased two cars from this dealership , The first one was from Phillip and the other second was from Richard ."

original sentence,"With these fusions , chiropractric is n't as successful , but it still is very helpful ."
wrong word,chiropractric
mutation sentence,"With these fusions , the chiropractric is n't as successful , but it still is very helpful ."
mutation sentence,"With these fusions , a chiropractric is n't as successful , but it still is very helpful ."

original sentence,This store is proof that you can fool people with good advertising .
wrong word,proof
mutation sentence,This store here is proof that you can fool people with good advertising .
mutation sentence,This store is further proof that you can fool people with good advertising .
mutation sentence,This store is more proof that you can fool people with good advertising .
mutation sentence,This store is good proof that you can fool people with good advertising .

original sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is junk ."
wrong word,junk
mutation sentence,"The next day i took it to 2 auto shops and they both have told me the same thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told u me the same thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me almost the same thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the very same thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the whole same thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same damn thing , engine is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine it is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine still is junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is pure junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is total junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is old junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is complete junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is not junk ."
mutation sentence,"The next day i took it to 2 auto shops and they both told me the same thing , engine is absolute junk ."

original sentence,their mezza luna's are deffly better than the pizza rolls .
wrong word,mezza
mutation sentence,their chocolate mezza luna's are deffly better than the pizza rolls .
mutation sentence,their Italian mezza luna's are deffly better than the pizza rolls .
mutation sentence,their frozen mezza luna's are deffly better than the pizza rolls .
mutation sentence,their chicken mezza luna's are deffly better than the pizza rolls .
mutation sentence,their fried mezza luna's are deffly better than the pizza rolls .
mutation sentence,their baked mezza luna's are deffly better than the pizza rolls .

original sentence,"it usually takes 20 mins for a mezza luna , as they have to add pure delicious extract to the mix ."
wrong word,mezza
mutation sentence,"it usually takes 20 mins for a good mezza luna , as they have to add pure delicious extract to the mix ."
mutation sentence,"it usually takes 20 mins for a complete mezza luna , as they have to add pure delicious extract to the mix ."
mutation sentence,"it usually takes 20 mins for a mezza di luna , as they have to add pure delicious extract to the mix ."
mutation sentence,"it usually takes 20 mins for a mezza de luna , as they have to add pure delicious extract to the mix ."

original sentence,The salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
wrong word,salatim
mutation sentence,The two salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The little salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The three salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The tiny salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The small salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The four salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The large salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The chicken salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The big salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The huge salatim salads are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads themselves are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads really are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads alone are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads here are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads together are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads actually are the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are like the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are on the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are among the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are actually the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are also the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are usually the smallest plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are the smallest salad plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are the smallest paper plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are the smallest dinner plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are the smallest round plates I 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .
mutation sentence,The salatim salads are the smallest plates I ever 've ever seen placed in front of me ( you would most likely think they were condiments if it were n't explained to you ) .

original sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get a flat ) ."
wrong word,flat
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get into a flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get on a flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get onto a flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get a new flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get a big flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get a good flat ) ."
mutation sentence,"Of course , they could n't call him either to ask about it because apparently they do n't keep their employees ' phone numbers ( riiight ) , so I would have to return on Monday ( driving for 3 days now with no wheel lock should I get a parking flat ) ."



"pos from 形容 to 数字
"


"pos from 形容 to 功能
"


"pos from 形容 to 代词
"


"pos from 形容 to 特指名词
"
original sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who apparently also has received pilot training ."
wrong word,Egyptian
mutation sentence,"He may have been seen in Hamilton , Canada . -- along with Egyptian al - Maati , who apparently also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with the Egyptian al - Maati , who apparently also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who he apparently also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who was apparently also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who himself apparently also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who apparently he also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who apparently himself also has received pilot training ."
mutation sentence,"He may have been seen in Hamilton , Canada -- along with Egyptian al - Maati , who apparently also himself has received pilot training ."

original sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning shell or layer of mind .
wrong word,Sanskrit
mutation sentence,Kaoshikii literally comes from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii also comes from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii probably comes from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes originally from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes literally from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes also from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes about from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes roughly from the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from in the Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the ancient Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Ancient Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Old Sanskrit word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit root word ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word [UNK] ' kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' ka kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' Ka kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' [UNK] kosa ' meaning shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning a shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning the shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning inner shell or layer of mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning shell or layer of the mind .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning shell or layer of mind etc .
mutation sentence,Kaoshikii comes from the Sanskrit word ' kosa ' meaning shell or layer of mind respectively .

original sentence,"In our Constitutional system , we have three branches of the Federal Government : the Legislative , Executive , and Judicial branches ."
wrong word,Federal
mutation sentence,"In our Constitutional system , we have three branches of the United Federal Government : the Legislative , Executive , and Judicial branches ."
mutation sentence,"In our Constitutional system , we have three branches of the Federal National Government : the Legislative , Executive , and Judicial branches ."

original sentence,"As the southeast asians and philipinos came over , they added to the cultures ."
wrong word,southeast
mutation sentence,"As the Greek southeast asians and philipinos came over , they added to the cultures ."
mutation sentence,"As the southern southeast asians and philipinos came over , they added to the cultures ."
mutation sentence,"As the American southeast asians and philipinos came over , they added to the cultures ."



"pos from 形容 to 标点
"


"pos from 形容 to 从句连词
"


"pos from 形容 to 符号
"


"pos from 形容 to 动词
"
original sentence,In the meanwhile there are still broken families that should have been safe in the home of the brave .
wrong word,broken
mutation sentence,In the meanwhile there are still broken up families that should have been safe in the home of the brave .
mutation sentence,In the meanwhile there are still broken down families that should have been safe in the home of the brave .
mutation sentence,In the meanwhile there are still broken apart families that should have been safe in the home of the brave .
mutation sentence,In the meanwhile there are still broken hearted families that should have been safe in the home of the brave .
mutation sentence,In the meanwhile there are still broken families around that should have been safe in the home of the brave .

original sentence,"While the ominous possibilities of heightened Iraqi chaos , missiles in the Gulf , and Syrian involvement loom large if the US attacks Iran , all pale in comparison to the involvement of China in any US / Iran engagement ."
wrong word,pale
mutation sentence,"While the ominous possibilities of heightened Iraqi chaos , missiles in the Gulf , and Syrian involvement loom large if the US attacks Iran , all would pale in comparison to the involvement of China in any US / Iran engagement ."
mutation sentence,"While the ominous possibilities of heightened Iraqi chaos , missiles in the Gulf , and Syrian involvement loom large if the US attacks Iran , all could pale in comparison to the involvement of China in any US / Iran engagement ."
mutation sentence,"While the ominous possibilities of heightened Iraqi chaos , missiles in the Gulf , and Syrian involvement loom large if the US attacks Iran , all pale out in comparison to the involvement of China in any US / Iran engagement ."

original sentence,I want to go all over :) I do n't have a set route yet .
wrong word,set
mutation sentence,I want to go all over :) I do n't have a completely set route yet .
mutation sentence,I want to go all over :) I do n't have a properly set route yet .



"pos from 形容 to 其他
"
original sentence,"In addition to my other comments on the Mid Market Power Form , I think you should add a forward contract rep ."
wrong word,Mid
mutation sentence,"In addition to my two other comments on the Mid Market Power Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the revised Mid Market Power Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the proposed Mid Market Power Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the latest Mid Market Power Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the upcoming Mid Market Power Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the Mid Market Power Market Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the Mid Market Power Plan Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the Mid Market Power Reference Form , I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the Mid Market Power Form , now I think you should add a forward contract rep ."
mutation sentence,"In addition to my other comments on the Mid Market Power Form , then I think you should add a forward contract rep ."



"pos from 介词 to 形容
"
original sentence,off season cruises might actually be better with preschoolers as prices might be lower in the off season .
wrong word,off
mutation sentence,off season cruises might actually be even better with preschoolers as prices might be lower in the off season .
mutation sentence,off season cruises might actually be significantly better with preschoolers as prices might be lower in the off season .
mutation sentence,off season cruises might actually be considerably better with preschoolers as prices might be lower in the off season .
mutation sentence,off season cruises might actually be somewhat better with preschoolers as prices might be lower in the off season .
mutation sentence,off season cruises might actually be better with preschoolers as their prices might be lower in the off season .
mutation sentence,off season cruises might actually be better with preschoolers as prices might be lower even in the off season .
mutation sentence,off season cruises might actually be better with preschoolers as prices might be lower later in the off season .
mutation sentence,off season cruises might actually be better with preschoolers as prices might be lower in the previous off season .

original sentence,Dinner was also an up - and - down experience .
wrong word,up
mutation sentence,Dinner was also quite an up - and - down experience .



"pos from 介词 to 介词
"


"pos from 介词 to 副词
"
original sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
wrong word,out
